yyyymmdd,camid,deployment,image_label,monoday,toolday,comments,stillcam,deployed,camwork,onsite,island
20170729,Cebus-07-01,B,Cebus-08-2A,0,0,3 pm deployed,0,1,1,1,Jicaron
20170730,Cebus-07-01,B,Cebus-08-2A,1,1,,1,1,1,1,Jicaron
20170731,Cebus-07-01,B,Cebus-08-2A,1,1,,1,1,1,1,Jicaron
20170801,Cebus-07-01,B,Cebus-08-2A,1,0,,1,1,1,1,Jicaron
20170802,Cebus-07-01,B,Cebus-08-2A,1,1,,1,1,1,1,Jicaron
20170803,Cebus-07-01,B,Cebus-08-2A,1,1,,1,1,1,1,Jicaron
20170804,Cebus-07-01,B,Cebus-08-2A,1,0,,1,1,1,1,Jicaron
20170805,Cebus-07-01,B,Cebus-08-2A,1,0,,1,1,1,1,Jicaron
20170806,Cebus-07-01,B,Cebus-08-2A,0,0,,1,1,1,1,Jicaron
20170807,Cebus-07-01,B,Cebus-08-2A,1,1,,1,1,1,1,Jicaron
20170808,Cebus-07-01,B,Cebus-08-2A,1,1,,1,1,1,1,Jicaron
20170809,Cebus-07-01,B,Cebus-08-2A,1,1,,1,1,1,1,Jicaron
20170810,Cebus-07-01,B,Cebus-08-2A,1,1,,1,1,1,1,Jicaron
20170811,Cebus-07-01,B,Cebus-08-2A,0,0,,1,1,1,1,Jicaron
20170812,Cebus-07-01,B,Cebus-08-2A,1,1,,1,1,1,1,Jicaron
20170813,Cebus-07-01,B,Cebus-08-2A,1,1,,1,1,1,1,Jicaron
20170814,Cebus-07-01,B,Cebus-08-2A,0,0,,1,1,1,1,Jicaron
20170815,Cebus-07-01,B,Cebus-08-2A,0,0,,1,1,1,1,Jicaron
20170816,Cebus-07-01,B,Cebus-08-2A,1,1,,1,1,1,1,Jicaron
20170817,Cebus-07-01,B,Cebus-08-2A,1,0,,1,1,1,1,Jicaron
20170818,Cebus-07-01,B,Cebus-08-2A,0,0,,1,1,1,1,Jicaron
20170819,Cebus-07-01,B,Cebus-08-2A,0,0,,1,1,1,1,Jicaron
20170820,Cebus-07-01,B,Cebus-08-2A,1,1,,1,1,1,1,Jicaron
20170821,Cebus-07-01,B,Cebus-08-2A,0,0,,1,1,1,1,Jicaron
20170822,Cebus-07-01,B,Cebus-08-2A,0,0,,1,1,1,1,Jicaron
20170823,Cebus-07-01,B,Cebus-08-2A,1,1,camera moved this day,1,1,1,1,Jicaron
20170824,Cebus-07-01,B,Cebus-08-2A,0,0,,1,1,1,0,Jicaron
20170825,Cebus-07-01,B,Cebus-08-2A,0,0,,1,1,1,0,Jicaron
20170826,Cebus-07-01,B,Cebus-08-2A,0,0,,1,1,1,0,Jicaron
20170827,Cebus-07-01,B,Cebus-08-2A,1,1,,1,1,1,0,Jicaron
20170828,Cebus-07-01,B,Cebus-08-2A,0,0,,1,1,1,0,Jicaron
20170829,Cebus-07-01,B,Cebus-08-2A,0,0,,1,1,1,0,Jicaron
20170830,Cebus-07-01,B,Cebus-08-2A,1,0,,1,1,1,0,Jicaron
20170831,Cebus-07-01,B,Cebus-08-2A,0,0,,1,1,1,0,Jicaron
20170901,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20170902,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20170903,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20170904,Cebus-07-01,B,Cebus-08-2A,1,1,,1,0,1,0,Jicaron
20170905,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20170906,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20170907,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20170908,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20170909,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20170910,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20170911,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20170912,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20170913,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20170914,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20170915,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20170916,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20170917,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20170918,Cebus-07-01,B,Cebus-08-2A,1,1,,1,0,1,0,Jicaron
20170919,Cebus-07-01,B,Cebus-08-2A,1,1,,1,0,1,0,Jicaron
20170920,Cebus-07-01,B,Cebus-08-2A,1,1,,1,0,1,0,Jicaron
20170921,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20170922,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20170923,Cebus-07-01,B,Cebus-08-2A,1,1,,1,0,1,0,Jicaron
20170924,Cebus-07-01,B,Cebus-08-2A,1,1,,1,0,1,0,Jicaron
20170925,Cebus-07-01,B,Cebus-08-2A,1,1,,1,0,1,0,Jicaron
20170926,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20170927,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20170928,Cebus-07-01,B,Cebus-08-2A,1,1,,1,0,1,0,Jicaron
20170929,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20170930,Cebus-07-01,B,Cebus-08-2A,1,1,,1,0,1,0,Jicaron
20171001,Cebus-07-01,B,Cebus-08-2A,1,1,,1,0,1,0,Jicaron
20171002,Cebus-07-01,B,Cebus-08-2A,1,1,transport occurs,1,0,1,0,Jicaron
20171003,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171004,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20171005,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171006,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20171007,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20171008,Cebus-07-01,B,Cebus-08-2A,1,0,transport occurs,1,0,1,0,Jicaron
20171009,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20171010,Cebus-07-01,B,Cebus-08-2A,1,0,transport occurs,1,0,1,0,Jicaron
20171011,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171012,Cebus-07-01,B,Cebus-08-2A,1,0,transport occurs,1,0,1,0,Jicaron
20171013,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20171014,Cebus-07-01,B,Cebus-08-2A,1,0,transport occurs,1,0,1,0,Jicaron
20171015,Cebus-07-01,B,Cebus-08-2A,1,0,transport occurs,1,0,1,0,Jicaron
20171016,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171017,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171018,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20171019,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171020,Cebus-07-01,B,Cebus-08-2A,1,0,transport occurs,1,0,1,0,Jicaron
20171021,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20171022,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20171023,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20171024,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171025,Cebus-07-01,B,Cebus-08-2A,1,0,transport occurs,1,0,1,0,Jicaron
20171026,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171027,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20171028,Cebus-07-01,B,Cebus-08-2A,1,0,transport occurs,1,0,1,0,Jicaron
20171029,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171030,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171031,Cebus-07-01,B,Cebus-08-2A,1,0,transport occurs,1,0,1,0,Jicaron
20171101,Cebus-07-01,B,Cebus-08-2A,1,0,transport occurs,1,0,1,0,Jicaron
20171102,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171103,Cebus-07-01,B,Cebus-08-2A,1,1,,1,0,1,0,Jicaron
20171104,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20171105,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171106,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171107,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171108,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171109,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171110,Cebus-07-01,B,Cebus-08-2A,1,1,,1,0,1,0,Jicaron
20171111,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171112,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171113,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171114,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171115,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171116,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171117,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171118,Cebus-07-01,B,Cebus-08-2A,1,0,transport occurs,1,0,1,0,Jicaron
20171119,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171120,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20171121,Cebus-07-01,B,Cebus-08-2A,1,0,transport occurs,1,0,1,0,Jicaron
20171122,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20171123,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171124,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171125,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171126,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171127,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171128,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171129,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20171130,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171201,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171202,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171203,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171204,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171205,Cebus-07-01,B,Cebus-08-2A,1,0,transport occurs,1,0,1,0,Jicaron
20171206,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171207,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171208,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171209,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171210,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171211,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171212,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171213,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171214,Cebus-07-01,B,Cebus-08-2A,1,1,transport occurs,1,0,1,0,Jicaron
20171215,Cebus-07-01,B,Cebus-08-2A,0,0,,1,0,1,0,Jicaron
20171216,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171217,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171218,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171219,Cebus-07-01,B,Cebus-08-2A,1,1,,1,0,1,0,Jicaron
20171220,Cebus-07-01,B,Cebus-08-2A,1,0,,1,0,1,0,Jicaron
20171221,Cebus-07-01,B,Cebus-08-2A,0,0,,0,0,0,0,Jicaron
20171222,Cebus-07-01,B,Cebus-08-2A,0,0,,0,0,0,0,Jicaron
20171223,Cebus-07-01,B,Cebus-08-2A,0,0,,0,0,0,0,Jicaron
20171224,Cebus-07-01,B,Cebus-08-2A,0,0,,0,0,0,0,Jicaron
20171225,Cebus-07-01,B,Cebus-08-2A,0,0,,0,0,0,0,Jicaron
20171226,Cebus-07-01,B,Cebus-08-2A,0,0,,0,0,0,0,Jicaron
20171227,Cebus-07-01,B,Cebus-08-2A,0,0,,0,0,0,0,Jicaron
20171228,Cebus-07-01,B,Cebus-08-2A,0,0,,0,0,0,0,Jicaron
20171229,Cebus-07-01,B,Cebus-08-2A,0,0,,0,0,0,0,Jicaron
20171230,Cebus-07-01,B,Cebus-08-2A,0,0,,0,0,0,0,Jicaron
20171231,Cebus-07-01,B,Cebus-08-2A,0,0,,0,0,0,0,Jicaron
20170727,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,1,1,Jicaron
20170728,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,1,1,Jicaron
20170729,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170730,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170731,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170801,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170802,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,1,1,Jicaron
20170803,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170804,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170805,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170806,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170807,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170808,Cebus-07-02,B,Cebus_07_02B,1,0,could hear,0,1,1,1,Jicaron
20170809,Cebus-07-02,B,Cebus_07_02B,1,0,,0,1,1,1,Jicaron
20170810,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170811,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,1,1,Jicaron
20170812,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170813,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,1,1,Jicaron
20170814,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170815,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170816,Cebus-07-02,B,Cebus_07_02B,0,0,likely occurred,0,1,1,1,Jicaron
20170817,Cebus-07-02,B,Cebus_07_02B,1,0,,0,1,1,1,Jicaron
20170818,Cebus-07-02,B,Cebus_07_02B,1,1,stone brought onto anvil,0,1,1,1,Jicaron
20170819,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,1,1,Jicaron
20170820,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170821,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,1,1,Jicaron
20170822,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,1,1,Jicaron
20170823,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170824,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170825,Cebus-07-02,B,Cebus_07_02B,1,0,,0,1,1,1,Jicaron
20170826,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170827,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170828,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170829,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,1,1,Jicaron
20170830,Cebus-07-02,B,Cebus_07_02B,1,0,,0,1,1,1,Jicaron
20170831,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,1,1,Jicaron
20170901,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170902,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,1,1,Jicaron
20170903,Cebus-07-02,B,Cebus_07_02B,1,0,,0,1,1,1,Jicaron
20170904,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,1,1,Jicaron
20170905,Cebus-07-02,B,Cebus_07_02B,1,1,no monos seen tools and debris appear,0,1,1,1,Jicaron
20170906,Cebus-07-02,B,Cebus_07_02B,1,1,no monos seen tools and debris appear,0,1,1,1,Jicaron
20170907,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170908,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,1,1,Jicaron
20170909,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,1,1,Jicaron
20170910,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,1,1,Jicaron
20170911,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,1,1,Jicaron
20170912,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170913,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,1,1,Jicaron
20170914,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,1,1,Jicaron
20170915,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,1,1,Jicaron
20170916,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,1,1,Jicaron
20170917,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170918,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170919,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170920,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,1,1,Jicaron
20170921,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170922,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,1,1,Jicaron
20170923,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170924,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,1,1,Jicaron
20170925,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170926,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,1,1,Jicaron
20170927,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,1,1,Jicaron
20170928,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20170929,Cebus-07-02,B,Cebus_07_02B,1,0,,0,1,1,1,Jicaron
20170930,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20171001,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20171002,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20171003,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20171004,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20171005,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20171006,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20171007,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20171008,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20171009,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20171010,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20171011,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20171012,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20171013,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20171014,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20171015,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20171016,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20171017,Cebus-07-02,B,Cebus_07_02B,1,1,,0,1,1,1,Jicaron
20171018,Cebus-07-02,B,Cebus_07_02B,1,0,,0,1,1,1,Jicaron
20171019,Cebus-07-02,B,Cebus_07_02B,1,1,last day working,0,1,1,1,Jicaron
20171020,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171021,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171022,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171023,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171024,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171025,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171026,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171027,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171028,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171029,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171030,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171031,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171101,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171102,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171103,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171104,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171105,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171106,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171107,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171108,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171109,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171110,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171111,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171112,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171113,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171114,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171115,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171116,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171117,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171118,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171119,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171120,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171121,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171122,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171123,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171124,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171125,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171126,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171127,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171128,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171129,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171130,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171201,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171202,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171203,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171204,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171205,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171206,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171207,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171208,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171209,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171210,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171211,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171212,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171213,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171214,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171215,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171216,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171217,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171218,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20171219,Cebus-07-02,B,Cebus_07_02B,0,0,,0,1,0,0,Jicaron
20170729,Cebus-03-03,B,Cebus-03-03A,0,0,first deployment day,0,1,1,1,Jicaron
20171220,Cebus-03-03,B,Cebus-03-03A,0,0,last day out,0,1,1,1,Jicaron
20170727,Cebus-15-01,B,Cebus-15_01A,0,0,first deployment day,1,1,1,1,Jicaron
20170728,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,1,Jicaron
20170729,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,1,Jicaron
20170730,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,1,Jicaron
20170731,Cebus-15-01,B,Cebus-15_01A,1,1,,1,1,1,1,Jicaron
20170801,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,1,Jicaron
20170802,Cebus-15-01,B,Cebus-15_01A,0,0,,1,1,1,1,Jicaron
20170803,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,1,Jicaron
20170804,Cebus-15-01,B,Cebus-15_01A,1,0,,1,1,1,0,Jicaron
